Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8
0.034407366,8.5222324e-05,0.000815529,0.9636367,0.0010478433,1.4844402e-07,5.034655e-06,1.7430475e-06,3.7534727e-07
0.77296215,0.001568322,0.013919311,0.057021793,0.15445358,3.2163227e-06,4.336048e-05,2.0782594e-05,7.4074856e-06
0.21646574,0.013298605,0.37032968,0.00040745927,0.39947376,1.1277515e-06,1.6065593e-05,5.112005e-06,2.3804953e-06
0.78702587,0.0006428702,0.0005869432,0.15884084,0.05288599,2.802969e-07,1.2214963e-05,4.168141e-06,8.641874e-07
0.6329122,0.00038720097,0.0039868364,0.010416771,0.35228014,4.004664e-07,1.1596774e-05,3.850996e-06,9.867367e-07
0.8148651,0.00025997785,0.00037926433,0.0015110766,0.182978,2.6440188e-07,3.9793135e-06,1.7663232e-06,6.1384355e-07
0.69983506,0.0011593291,0.03747631,0.16670781,0.09476206,1.3112524e-06,3.95661e-05,1.51476415e-05,3.3934675e-06
0.92735773,0.00022199484,0.00011318876,0.0010252352,0.07127961,5.386036e-08,1.4438386e-06,7.1849234e-07,1.4943829e-07
0.73843354,7.6057295e-05,0.00013362455,7.043218e-05,0.26128533,1.5296449e-08,7.358787e-07,1.6759034e-07,5.276412e-08
0.77679044,0.0004691745,0.0019279561,0.0013748134,0.21942562,2.7483e-07,8.140603e-06,2.5689205e-06,9.221842e-07
0.3959932,1.7698134e-05,3.521984e-05,0.0014212512,0.6025316,1.1141423e-08,7.5544045e-07,1.9539016e-07,4.627426e-08
0.9220203,0.00035736084,0.0021207295,0.002895534,0.0725963,1.7736956e-07,6.877512e-06,2.0687232e-06,5.6533634e-07
0.30476648,0.0015850585,0.2532006,0.0074586263,0.43294388,1.6519798e-06,2.813208e-05,1.1605602e-05,3.969036e-06
0.84836435,0.00011878632,0.015066175,0.0021026896,0.13434097,1.4898778e-07,4.488561e-06,1.9201887e-06,4.7300017e-07
0.34610844,0.00010109865,0.0106377145,0.0007257466,0.6424225,9.7776685e-08,3.1244426e-06,9.278316e-07,3.293911e-07
0.8896135,0.0005231269,0.0053986455,0.0006029759,0.103854954,1.8181292e-07,4.322536e-06,1.5634463e-06,4.864968e-07
0.7236443,0.00022504966,0.006844172,0.016064737,0.25319993,4.6006485e-07,1.4469654e-05,5.4696693e-06,1.3758834e-06
0.54564434,0.0005794751,0.0012559367,0.002134163,0.45036808,5.5260074e-07,1.171368e-05,4.388355e-06,1.5131395e-06
0.6949802,0.002424485,0.0019376376,0.115773484,0.18484569,1.129861e-06,2.3747834e-05,1.0536822e-05,3.0166054e-06
0.5527148,0.007542855,0.00012887748,0.00010797115,0.43950284,3.5794212e-08,1.9336712e-06,5.516231e-07,1.4250635e-07
0.7879387,0.00071194815,0.001357391,0.009923581,0.20004676,8.5280607e-07,1.1864857e-05,7.034034e-06,1.9088118e-06
0.94955003,0.00062945497,0.00017575322,5.372176e-05,0.04958967,2.1922897e-08,8.7005975e-07,2.6124178e-07,7.409619e-08
0.66716564,0.0011363212,0.017185308,0.00047535863,0.3140187,7.0902996e-07,1.1727654e-05,4.35037e-06,1.8239039e-06
0.96679926,0.0022691968,2.3820847e-05,0.0017853926,0.029119119,3.703872e-08,2.5467343e-06,5.8291903e-07,1.3835931e-07
0.040377393,2.750436e-07,1.0413341e-06,1.8327996e-06,0.9596195,4.181162e-11,7.361278e-09,1.3259585e-09,2.3394425e-10
0.62700725,0.002108764,0.00037541403,0.008178476,0.3623184,2.9992918e-07,7.2025036e-06,3.4367727e-06,8.0917346e-07
0.904433,0.0010683114,0.0009043062,0.051028427,0.04253704,8.4221085e-07,1.90353e-05,6.7573037e-06,2.1343496e-06
0.23637487,0.0013338559,0.0014473202,0.0021599894,0.7586559,1.9023503e-06,1.4276039e-05,7.265277e-06,4.5664615e-06
0.62944484,0.0022107393,0.0086810915,0.0023945363,0.35724735,5.821634e-07,1.3722015e-05,5.379212e-06,1.6587788e-06
0.6094801,0.0002068008,0.00016608532,0.0007436807,0.38939747,1.9434891e-07,3.588219e-06,1.6027625e-06,4.920215e-07
0.47074148,0.0013747093,0.01280007,0.0015754584,0.51349574,1.2371244e-07,9.764282e-06,2.0201107e-06,5.8000137e-07
0.47716564,0.00087073096,0.14476252,0.00021642153,0.37697336,5.460592e-07,6.87674e-06,2.6006742e-06,1.3023694e-06
0.7651999,0.0024750577,0.023143059,0.043511674,0.16559197,2.2776576e-06,5.035883e-05,1.8853987e-05,6.8048635e-06
0.74390054,0.0025962573,0.0021502567,0.05434773,0.19694266,2.2488155e-06,3.6935126e-05,1.8724006e-05,4.7466024e-06
0.73965824,1.0946529e-05,0.0005089691,0.0009713374,0.25884935,1.3707904e-08,8.485505e-07,2.5942018e-07,6.0679234e-08
0.7875703,0.00018103296,0.0002437947,0.041308895,0.17068659,1.9676901e-07,5.884623e-06,2.7332628e-06,5.540043e-07
0.6104014,4.8406917e-05,3.5363588e-05,0.0005966937,0.38891718,1.0862542e-08,7.432767e-07,1.8532913e-07,4.5290818e-08
0.9270247,0.00070402987,0.0031320206,0.009944778,0.05917146,3.8347827e-07,1.6513986e-05,4.7679264e-06,1.3636077e-06
0.72744364,0.0001052091,5.9843067e-05,0.0020971615,0.27029175,2.3038872e-08,1.8068713e-06,4.6563977e-07,1.08219425e-07
0.5351491,0.00016613463,0.00094730605,0.00028021345,0.46345437,8.4252555e-08,1.9921747e-06,7.0375074e-07,2.72288e-07
0.7511383,0.028652037,0.041239616,0.010114241,0.16878273,2.0992609e-06,4.7884696e-05,1.723474e-05,5.93867e-06
0.32010838,0.0002336212,0.0017648366,0.049344063,0.62853,3.6396406e-07,1.2922149e-05,4.73591e-06,1.0827004e-06
0.8412788,0.00083657313,0.0071590333,0.0013398548,0.14936976,6.7240444e-07,9.539844e-06,3.9675174e-06,1.6279305e-06
0.7082505,3.755579e-05,6.684472e-05,0.0007663665,0.29087728,2.1895767e-08,9.655787e-07,3.5221768e-07,7.190117e-08
0.78366506,0.0043918514,0.00045139922,0.0051414985,0.20633586,1.5377964e-07,1.1321614e-05,2.2279935e-06,6.049626e-07
0.85735226,9.1694325e-05,0.00018149348,0.0030311437,0.13934036,7.248787e-08,1.7848638e-06,9.674807e-07,2.0163787e-07
0.5317185,0.000112749156,0.026307655,0.00020326693,0.44165465,6.58657e-08,2.2365589e-06,7.163444e-07,2.3491914e-07
0.76150227,0.00016575193,0.000732253,0.0067240642,0.230866,2.4248644e-07,6.1689884e-06,2.5589663e-06,7.199224e-07
0.80793583,0.00084448926,0.0010616308,0.0014591473,0.18868582,5.227984e-07,7.5317334e-06,3.499456e-06,1.5612433e-06
0.9413874,0.0002241199,0.00097315793,0.00053360744,0.05687471,3.0151364e-07,4.1562143e-06,1.73272e-06,7.74446e-07
0.8575308,0.0017041215,0.00041989324,0.011088724,0.12923823,4.2475304e-07,1.2775701e-05,3.751957e-06,1.182439e-06
0.4697159,0.0014045617,0.014045145,0.0015865017,0.51323503,1.2982206e-07,1.0051868e-05,2.0994203e-06,6.056135e-07
0.6969774,0.000381819,0.0006098609,0.00053547305,0.30149046,1.3771863e-07,3.155393e-06,1.3476074e-06,4.0469882e-07
0.8601316,0.0010454182,0.003812736,0.030679613,0.10427841,1.7576979e-06,3.3950426e-05,1.23328e-05,4.298316e-06
0.7643303,5.0844577e-05,0.00017829318,0.0011133286,0.234325,4.1693436e-08,1.5003399e-06,5.516358e-07,1.4353164e-07
0.6519067,0.0019025359,0.0029642452,0.005250378,0.33795673,2.4146692e-07,1.5237075e-05,3.119498e-06,8.160475e-07
0.8752806,0.00026084838,0.0031465148,0.001038028,0.12026862,1.1537478e-07,3.762573e-06,1.2787405e-06,3.4435018e-07
0.31566495,0.0015894483,0.19866519,0.0027813523,0.48127314,1.0296397e-06,1.5362739e-05,7.350224e-06,2.247092e-06
0.7733754,0.00035640105,0.051591873,0.0038452884,0.17081237,4.122556e-07,1.2737525e-05,4.3761033e-06,1.2377172e-06
0.26839793,2.401771e-05,0.0064588473,0.00021300044,0.72490495,2.6017933e-08,8.755746e-07,3.3204833e-07,8.736923e-08
0.87922025,0.0004282287,0.0016203767,0.00062768883,0.11809873,1.348797e-07,2.8900279e-06,1.2539381e-06,3.3257467e-07
0.8546306,9.148892e-06,0.0026717177,0.004945736,0.13773827,8.236952e-08,2.9444273e-06,1.1192114e-06,3.171087e-07
0.19421971,1.3048206e-05,2.2552826e-05,0.0019572666,0.8037867,8.425443e-09,5.26101e-07,1.5067829e-07,3.3007048e-08
0.9820571,0.0003939229,0.00048400305,0.000823767,0.01623785,9.01563e-08,2.1561625e-06,7.8907556e-07,1.9200154e-07
0.85156703,0.00032498976,0.0006389125,0.034047317,0.113400966,7.0091147e-07,1.2245389e-05,6.089024e-06,1.7291848e-06
0.46879372,2.5066562e-05,0.0002964673,0.00031577132,0.5305676,2.9865987e-08,8.7614967e-07,3.4929454e-07,9.6044644e-08
0.8032371,6.39573e-05,0.004282562,0.028629677,0.16377479,2.4871707e-07,8.145982e-06,2.7872118e-06,7.40405e-07
0.5095306,0.0001985723,0.02334842,0.0011728941,0.46574512,1.07724965e-07,2.7470928e-06,1.2239273e-06,2.9386808e-07
0.34810048,0.00046491268,0.0025617075,0.00026779366,0.6486018,9.761622e-08,2.1195376e-06,9.636186e-07,2.4738807e-07
0.71666425,0.056030914,0.024257157,0.06813324,0.1347565,4.4722105e-06,0.000104446604,3.5736546e-05,1.3271109e-05
0.70977247,0.00020824916,0.011145339,0.0049775923,0.27388367,3.4988383e-07,7.730026e-06,3.5128892e-06,9.795867e-07
0.75268024,0.043615766,0.00074468734,0.0029369413,0.19997917,2.256328e-06,2.4433732e-05,1.2101148e-05,4.3573646e-06
0.76182866,0.00034788065,0.00057120994,0.0007708488,0.2364763,1.4326092e-07,3.3581377e-06,1.2129195e-06,3.539613e-07
0.92329687,8.5889274e-05,0.00049827626,0.006977487,0.06913628,1.2601635e-07,3.3428478e-06,1.5293292e-06,3.4256917e-07
0.5903078,0.00021478266,0.00017161781,0.0007166967,0.40858316,1.9435765e-07,3.5933188e-06,1.6004457e-06,4.935249e-07
0.33786216,0.0001565828,0.0001928464,0.000814155,0.66096914,1.225904e-07,3.5775086e-06,1.0378826e-06,3.9832744e-07
0.89531994,8.89737e-05,0.0006557316,0.08391536,0.020009913,1.6997517e-07,6.537746e-06,2.7754168e-06,5.516426e-07
0.9721004,0.00076589873,0.00054662157,0.0050112763,0.021566732,1.7112765e-07,6.5206204e-06,2.089744e-06,4.8307936e-07
0.3167898,0.0069786473,0.2593639,0.013306496,0.40349948,3.0055e-06,3.495005e-05,1.842158e-05,5.4307166e-06
0.87141377,0.00094810117,0.00040480256,0.017136961,0.110080965,3.900843e-07,9.982383e-06,4.095886e-06,9.336527e-07
0.6029291,0.00071140577,0.008978016,0.0036507107,0.3837174,3.662111e-07,7.995648e-06,4.1658755e-06,8.1487264e-07
0.8164232,1.2439156e-05,0.0033481102,0.00018994883,0.18002535,1.2143478e-08,6.15644e-07,1.8387158e-07,5.033063e-08
0.6880403,0.0024709145,0.0021653182,0.056977652,0.25030333,9.618263e-07,2.9281584e-05,9.255834e-06,2.9365438e-06
0.49267888,0.0016523517,0.06880595,0.23994368,0.19683544,4.082918e-06,4.6976606e-05,2.4662677e-05,7.792516e-06
0.76810586,0.0009400305,0.0050182054,0.013397734,0.21251616,9.715417e-07,1.13942915e-05,7.696834e-06,1.942808e-06
0.89005023,0.00088300876,0.00010398498,0.0004143871,0.108546086,4.694792e-08,1.6363767e-06,5.2343506e-07,1.4258494e-07
0.7256643,4.9579154e-05,0.00073251233,0.0037876202,0.26976192,4.5377675e-08,2.9761368e-06,7.435469e-07,1.8890587e-07
0.603495,0.0044302917,0.00088965776,0.00013816469,0.39104128,9.674592e-08,4.0198724e-06,1.2031393e-06,3.9225657e-07
0.966739,0.00033048203,0.00041830464,0.00014738027,0.032362852,3.361954e-08,1.3187454e-06,4.0499785e-07,1.1365114e-07
0.573419,0.00076295907,0.029190393,0.00027795328,0.3963366,5.007772e-07,8.231329e-06,3.3473568e-06,1.2406227e-06
0.5079689,0.0003403173,0.00044283358,0.0020446347,0.4891961,2.2479604e-07,4.606122e-06,1.7617599e-06,6.4471664e-07
0.95645297,0.0014206239,6.3081985e-05,0.009158222,0.032897234,6.651468e-08,6.4188316e-06,1.165243e-06,2.7724448e-07
0.6551047,0.00047946055,0.005119077,0.003662045,0.3356249,2.0403662e-07,6.8218624e-06,2.2163022e-06,6.5472176e-07
0.6519067,0.0019025359,0.0029642452,0.005250378,0.33795673,2.4146692e-07,1.5237075e-05,3.119498e-06,8.160475e-07
0.5093931,0.0021538043,0.00026813408,0.009510738,0.47865948,5.2043407e-07,8.609413e-06,4.2557867e-06,1.2472925e-06
0.8403902,0.00044570063,0.007235564,0.0033987083,0.148515,6.9214224e-07,8.573695e-06,4.2525157e-06,1.2685082e-06
0.4291488,0.00012124527,0.0041343593,0.0005090082,0.5660838,4.8161272e-08,2.1026965e-06,5.4987714e-07,1.4643929e-07
0.4377548,0.0047002137,0.13167062,0.3818696,0.04389792,7.0963893e-06,5.4867385e-05,3.276569e-05,1.2066198e-05
0.90265787,0.007984227,0.025788458,0.00839597,0.055106085,5.5018436e-06,3.4466666e-05,1.9077135e-05,8.4450585e-06
0.9035577,0.0005831042,0.010299417,0.0064935805,0.07903311,2.5604838e-06,1.6367674e-05,1.0275875e-05,3.82673e-06
0.63022673,0.053526524,0.0013266179,0.0005637806,0.31433225,1.5436085e-06,1.3563477e-05,6.4652922e-06,2.4711387e-06
0.89917463,0.0088533545,0.012638417,0.007840209,0.07143321,3.4987954e-06,2.9597948e-05,2.0454014e-05,6.539104e-06
0.8023922,0.01015211,0.05395428,0.05678735,0.07655669,1.0985766e-05,7.501718e-05,5.324408e-05,1.8144501e-05
0.80465275,0.0001403343,0.13675033,0.0019340157,0.05650647,3.1188804e-07,1.1163109e-05,3.4704567e-06,1.2000534e-06
0.87193185,0.00021123832,0.07889583,0.012144821,0.036797035,3.7732164e-07,1.286379e-05,4.637952e-06,1.2659954e-06
0.41535917,0.0010661994,0.03146595,0.007298571,0.5447736,2.0324312e-06,1.7449509e-05,1.3813496e-05,3.2461066e-06
0.9890704,1.7474385e-05,2.1268343e-05,5.6117777e-05,0.010833349,3.4533006e-08,9.894202e-07,3.2984966e-07,1.17456395e-07
0.66669357,0.008135501,0.13632166,0.004594413,0.18418944,4.659313e-06,3.2873264e-05,2.0677362e-05,7.176857e-06
0.12096408,0.00048162855,0.8311164,0.009916207,0.037500147,1.3263365e-06,1.1856803e-05,6.1707883e-06,2.1771705e-06
0.32661584,0.0011203614,0.5996877,0.017837761,0.054701984,2.5236693e-06,1.9951964e-05,9.874922e-06,4.1366843e-06
0.066355705,0.00058013696,0.8279434,0.0031245672,0.101980254,1.1237241e-06,8.669934e-06,4.545301e-06,1.6088258e-06
0.4603786,2.320572e-05,7.532016e-05,7.522479e-06,0.5395142,2.7960287e-08,7.198919e-07,3.0157196e-07,8.06171e-08
0.5229842,0.0009154744,0.27436927,0.025348913,0.17633216,2.870896e-06,2.6603751e-05,1.5779588e-05,4.694914e-06
0.7621931,0.0007510583,0.1458675,0.016620843,0.07450577,3.720998e-06,3.05925e-05,1.8860599e-05,8.464999e-06
0.8958556,1.974594e-05,6.433961e-05,0.0004640168,0.10359517,3.0019663e-08,7.356523e-07,3.222116e-07,7.465508e-08
0.18427143,0.005344399,0.2920797,0.0009912838,0.517273,1.7703769e-06,2.3747572e-05,1.1128459e-05,3.5917672e-06
0.2909608,9.513315e-05,0.64042974,0.0070251767,0.061472896,4.7090867e-07,1.1029636e-05,3.506881e-06,1.2854573e-06
0.34951684,0.0007373472,0.14528297,0.42413318,0.080265105,2.9438454e-06,3.5266312e-05,1.9931835e-05,6.411152e-06
0.7240412,0.00044335134,0.15385564,0.00044283964,0.12119637,4.8754254e-07,1.3231015e-05,5.2357605e-06,1.4364972e-06
0.6764839,0.00017621278,0.0011108976,0.0026532689,0.31955937,7.784818e-07,9.365496e-06,4.44885e-06,1.7512567e-06
0.84345704,0.0050530643,0.00063590345,0.002975762,0.14786533,4.7387564e-07,8.050299e-06,3.3249853e-06,1.1004886e-06
0.5185235,0.09479455,0.015950428,0.0024087953,0.3682331,7.681363e-06,4.5134817e-05,2.608807e-05,1.06654525e-05
0.5774277,0.085646056,0.097056836,0.054093335,0.18557775,1.1361531e-05,0.00010474986,6.148573e-05,2.080808e-05
0.5619177,0.0012332151,0.32917434,0.0046461844,0.10296588,2.9069713e-06,3.753413e-05,1.7721466e-05,4.477062e-06
0.86717194,0.0064940336,0.027731735,0.023242094,0.07530202,5.133623e-06,2.796462e-05,1.7328242e-05,7.57933e-06
0.69146156,0.00086301315,0.105247706,0.028404357,0.17397255,1.553591e-06,3.3421144e-05,1.255712e-05,3.3364186e-06
0.25654322,0.00054038904,0.04457655,0.015055383,0.6832578,9.0909083e-07,1.5055399e-05,8.784845e-06,1.8636797e-06
0.71280473,5.0431066e-05,0.0007366181,8.688704e-05,0.2863181,8.815541e-08,2.0896257e-06,8.524607e-07,2.3786849e-07
0.9311453,2.5025704e-05,0.00060290983,0.011360549,0.0568623,1.11720205e-07,2.2645727e-06,1.2438811e-06,3.0262248e-07
0.6420383,7.752691e-05,0.19356894,0.0308995,0.13339005,8.813976e-07,1.5284862e-05,7.268723e-06,2.2325353e-06
0.74691486,0.0006921153,0.010602733,0.0060874615,0.2356432,5.025634e-06,2.9193978e-05,1.8404231e-05,7.0858196e-06
0.53286785,0.0019166252,0.15567368,0.14604506,0.16339098,8.964471e-06,4.86388e-05,3.5644887e-05,1.2547617e-05
0.720791,0.0015556342,0.014066509,0.0020708279,0.26149198,7.4164484e-07,1.4911772e-05,6.6289326e-06,1.7146158e-06
0.1390214,0.38617685,0.33608404,0.0022434809,0.13641447,1.4160869e-06,4.0074472e-05,1.5077769e-05,3.1628842e-06
0.8149523,0.0013576561,0.04056221,0.08146172,0.061623514,2.7003484e-06,2.2741848e-05,1.3209795e-05,3.9257925e-06
0.450994,0.0039323377,0.00655595,0.005456827,0.5330392,1.3447253e-06,1.1571486e-05,6.6803686e-06,2.0745088e-06
0.5875318,0.03942619,0.09085599,0.04653769,0.23549323,1.2616873e-05,7.3173214e-05,4.939122e-05,1.9883288e-05
0.8524344,0.00025062994,0.00010388832,0.0010951336,0.1461127,1.17519804e-07,2.1625417e-06,9.112385e-07,2.003106e-07
0.76766753,0.0015934467,0.019411895,0.004938914,0.2063604,1.8592148e-06,1.5007919e-05,8.206417e-06,2.746607e-06
0.8177113,8.2546576e-05,0.00018801645,0.000428051,0.18158758,6.1600375e-08,1.5917642e-06,6.409168e-07,1.6841867e-07
0.8494233,6.831467e-05,0.00014361102,0.00065675814,0.14970529,9.640856e-08,1.6934944e-06,7.513933e-07,1.936533e-07
0.7599683,8.260524e-05,0.00025717952,0.00015395427,0.23953442,1.4367608e-07,2.0926038e-06,9.4365765e-07,3.8793874e-07
0.78539354,0.0006718515,0.0005977269,0.019568583,0.19375457,6.12255e-07,7.753285e-06,4.2361826e-06,1.0701966e-06
0.8006548,0.0010173894,0.06583982,0.07502697,0.05738096,4.2677784e-06,4.6320445e-05,2.2844264e-05,6.7159513e-06
0.7864849,0.0004912812,0.05638459,0.0018597586,0.15476139,1.01347e-06,9.374464e-06,5.7595657e-06,1.985792e-06
0.7841208,0.00532082,0.04307514,0.1036756,0.063658446,1.278396e-05,7.450901e-05,4.428014e-05,1.7596598e-05
0.9485355,0.000814554,0.00091614865,0.0017741047,0.0479506,4.4934436e-07,5.377356e-06,2.4934918e-06,7.17634e-07
0.9221805,0.0001712667,0.00030722757,0.0015898595,0.07574804,9.9954676e-08,2.0218308e-06,8.760637e-07,2.1306079e-07
0.9194557,0.0003979952,0.031373005,0.017104099,0.031622916,2.6942598e-06,2.6877786e-05,1.2372574e-05,4.3701384e-06
0.2337014,0.06377324,0.5628756,0.06133125,0.07810514,1.7012493e-05,0.000110668465,5.8475343e-05,2.727488e-05
0.94353783,0.00020477067,0.0005640231,0.021814216,0.033869874,2.59057e-07,6.221739e-06,2.3719515e-06,5.6462824e-07
0.4572725,0.00605878,0.075797305,0.15134612,0.30933002,1.5906804e-05,0.00010292291,5.5768396e-05,2.0685613e-05
0.8120137,0.00045785954,0.0906985,0.021129161,0.07566057,2.6293512e-06,2.2802726e-05,1.0768306e-05,4.0443433e-06
0.86102945,0.0011293413,0.00021285375,0.005930743,0.13166976,1.3870906e-06,1.5253712e-05,8.122809e-06,2.9485066e-06
0.5838435,0.0008152111,0.0018013443,0.19021775,0.22327921,1.5887758e-06,2.293363e-05,1.51204185e-05,3.2266814e-06
0.9812029,3.184193e-05,0.0001444506,0.0067325723,0.011885776,5.974283e-08,1.5340931e-06,7.0756806e-07,1.5640065e-07
0.8792028,0.002292689,0.0066347257,0.0018583039,0.10999626,9.94842e-07,8.266362e-06,4.6572577e-06,1.4973423e-06
0.99390477,5.734297e-05,2.5517089e-05,0.0011182835,0.0048936917,1.076382e-08,4.1369526e-07,1.5759079e-07,2.97168e-08
0.8416872,0.0010301248,0.021988159,0.04964032,0.08560781,3.3142326e-06,2.303574e-05,1.5540629e-05,4.555927e-06
0.8447345,0.0014851461,0.00019399813,0.00034745134,0.15323381,1.8369587e-07,3.1843567e-06,1.4275183e-06,4.2669654e-07
0.6127813,0.00062371494,0.00042198758,0.2354809,0.15066826,7.113099e-07,1.3893481e-05,7.786999e-06,1.4972854e-06
0.7018728,0.011315738,0.042810738,0.06597463,0.17789227,9.9836225e-06,6.0526625e-05,4.5305464e-05,1.8059945e-05
0.71820146,0.0012891983,0.0011426148,0.0053687915,0.27397352,1.4675653e-06,1.2142139e-05,7.8677e-06,2.7889337e-06
0.8954849,7.2225375e-05,0.00011180299,0.0009998424,0.10332803,1.0746231e-07,1.9127372e-06,9.024229e-07,2.9592567e-07
0.9429535,0.0008071456,0.007521635,0.002386975,0.04630954,1.646525e-06,1.0948579e-05,5.864987e-06,2.766189e-06
0.9529429,0.0011692999,0.0072187404,0.0034911295,0.035152894,1.6852994e-06,1.3040141e-05,7.3829074e-06,2.9367513e-06
0.89765805,0.0136526525,0.022135634,0.021189725,0.045271087,7.082409e-06,4.89439e-05,2.6562264e-05,1.0352094e-05
0.89815617,0.0014936854,0.014909586,0.011047177,0.07433749,4.937254e-06,2.7406062e-05,1.6955835e-05,6.4870947e-06
0.72516495,0.019435525,0.0008034966,0.000652705,0.2539266,1.0859624e-06,8.998108e-06,4.8498255e-06,1.801153e-06
0.31808436,0.0026615127,0.11573689,0.5363189,0.02707182,8.702379e-06,6.306208e-05,4.0053816e-05,1.474043e-05
0.77933794,0.00026614248,0.15755567,0.0018146546,0.061004464,4.5478185e-07,1.4035876e-05,4.850308e-06,1.6971453e-06
0.7639302,0.00012450192,0.18218742,0.015758714,0.03797835,3.5157893e-07,1.44337255e-05,4.9358205e-06,1.210819e-06
0.8568997,0.0015420861,0.065163925,0.0127968835,0.063543014,2.464727e-06,3.0723986e-05,1.6585353e-05,4.664099e-06
0.95572853,0.00053059123,0.003651151,0.008845622,0.031229606,5.911055e-07,8.407158e-06,4.381429e-06,1.1562174e-06
0.72201186,0.0016568211,0.011255504,2.0122794e-05,0.2650526,5.4389837e-08,2.2386523e-06,6.199161e-07,1.8900117e-07
0.5443019,0.016233059,0.19454344,0.0055729863,0.23929131,3.9281667e-06,3.0312938e-05,1.6279113e-05,6.6846437e-06
0.25779763,0.00041134044,0.67179567,0.020707529,0.049258716,1.7238917e-06,1.5397973e-05,9.003805e-06,2.9387154e-06
0.2019397,0.000575855,0.6054616,0.009824626,0.18216567,2.3746995e-06,1.6823387e-05,9.857069e-06,3.5055646e-06
0.45772806,2.4506899e-05,0.00016238495,3.7243397e-05,0.5420454,6.334508e-08,1.4436013e-06,6.678822e-07,1.821634e-07
0.2246054,0.0040066047,0.05587005,0.6984785,0.016952248,5.8271544e-06,4.478181e-05,2.6340987e-05,1.0231872e-05
0.95680285,0.00035528044,0.00055590767,0.0022290747,0.040049087,3.2491974e-07,4.6807077e-06,2.1892388e-06,6.2142885e-07
0.70970976,0.0010173294,0.16865,0.035282698,0.085248746,4.7944e-06,4.9626018e-05,2.6416521e-05,1.0572207e-05
0.21638271,0.108855076,0.40592003,0.0010662199,0.2677062,2.491591e-06,4.4274788e-05,1.8127135e-05,4.9313235e-06
0.6976344,0.00021282338,0.16316704,0.00069198053,0.13827349,5.2385155e-07,1.2393904e-05,5.69098e-06,1.5757289e-06
0.49585027,7.6816876e-05,0.0009302354,0.0004402214,0.50269616,2.8665906e-07,3.463803e-06,1.829667e-06,6.941772e-07
0.81493807,0.04611574,0.0007929065,0.018885592,0.11922055,1.0572978e-06,3.4416527e-05,8.855415e-06,2.8370548e-06
0.6939402,0.03311276,0.042301185,0.07810082,0.15240741,9.0312205e-06,6.5593e-05,4.7370107e-05,1.55134e-05
0.7332467,0.0052421615,0.16362107,0.011872389,0.08592321,5.0041494e-06,5.249831e-05,2.9994648e-05,7.04926e-06
0.8817319,0.0060917353,0.011420708,0.04256873,0.05812908,4.933882e-06,2.8613358e-05,1.7548153e-05,6.7229857e-06
0.6359582,7.4618125e-05,0.00048742213,0.00025830753,0.3632168,1.695724e-07,2.6915977e-06,1.4229599e-06,3.89707e-07
0.6420919,0.00095336046,0.0003904986,0.28983995,0.06669867,6.2756953e-07,1.6203194e-05,7.246322e-06,1.4893814e-06
0.9443316,3.2079537e-05,0.00036224013,0.0028893016,0.05238165,8.115286e-08,1.9247832e-06,8.4838194e-07,2.2269002e-07
0.4728532,0.031729944,0.009501885,0.006973783,0.4788817,3.3431118e-06,3.0744854e-05,1.7458266e-05,8.102612e-06
0.8567507,1.2299035e-05,4.2549895e-05,0.00022637412,0.14296742,1.7120938e-08,5.0937547e-07,1.9820664e-07,4.5344105e-08
0.82904506,0.0026269155,0.05354259,0.061401036,0.053335525,3.4333834e-06,2.5362255e-05,1.5157715e-05,4.9604037e-06
0.36739007,0.00088971417,0.00245809,0.0007482584,0.62850726,3.134145e-07,3.8308117e-06,1.894466e-06,5.512054e-07
0.70547175,0.021207394,0.025933143,0.04987209,0.19743073,6.0967805e-06,4.132701e-05,2.8168384e-05,9.446878e-06
0.831059,0.00039707596,0.00019190053,0.001075223,0.16727228,2.0635774e-07,2.536897e-06,1.3786952e-06,3.5159556e-07
0.55011106,0.0043155034,0.039358903,0.009405637,0.39675695,4.5627353e-06,2.5197953e-05,1.609622e-05,6.191045e-06
0.918509,0.00033196434,0.00065860717,0.002625239,0.07786749,4.0430405e-07,4.2413985e-06,2.3486932e-06,7.0600163e-07
0.8462028,0.00018796614,0.00086270703,0.00017899049,0.1525629,1.878612e-07,2.7828066e-06,1.181935e-06,4.9096695e-07
0.8486219,0.0004696835,0.00097433693,0.04438937,0.105530165,5.328498e-07,8.9283685e-06,4.28723e-06,9.583991e-07
0.759961,0.001550253,0.07449515,0.12961298,0.034312643,3.624122e-06,3.7357015e-05,2.0981382e-05,6.003876e-06
0.81718767,0.005124858,0.044429183,0.07199359,0.061163623,9.490527e-06,4.8534555e-05,3.067585e-05,1.2323529e-05
0.87422895,0.0017635117,0.003724061,0.0031248175,0.11714465,8.034893e-07,7.7179675e-06,4.1780772e-06,1.2415713e-06
0.95267725,8.08869e-05,8.43523e-05,0.0011633427,0.0459919,6.026205e-08,1.4938669e-06,5.863818e-07,1.2949285e-07
0.9299625,0.00032374664,0.018865427,0.02132298,0.029487077,2.202614e-06,2.150697e-05,1.0913702e-05,3.7333045e-06
0.4525675,0.025525976,0.23701224,0.08222547,0.2024199,2.0070094e-05,0.0001255264,6.870242e-05,3.4696208e-05
